age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,age_group
52,blue-collar,married,1,0,655,1,1,cellular,31,7,0.04,3,-1,0,unknown,0,above 50yrs
48,services,married,2,0,1573,0,0,cellular,5,8,0.05,1,-1,0,unknown,0,25-50yrs
34,blue-collar,married,2,0,2542,1,0,cellular,14,5,0.06,1,-1,0,unknown,0,25-50yrs
29,blue-collar,married,1,0,-382,1,0,cellular,28,7,0.01,2,-1,0,unknown,0,25-50yrs
43,blue-collar,married,1,0,8,0,1,cellular,21,7,0.16,2,-1,0,unknown,0,25-50yrs
28,management,single,3,0,0,1,0,unknown,30,5,0.06,4,-1,0,unknown,0,25-50yrs
31,blue-collar,married,2,0,-190,1,1,cellular,8,5,0.08,3,-1,0,unknown,0,25-50yrs
46,technician,married,2,0,329,1,0,cellular,20,4,0.02,1,-1,0,unknown,0,25-50yrs
49,services,married,1,0,0,0,0,telephone,28,7,0.04,7,-1,0,unknown,0,25-50yrs
43,management,married,3,0,445,0,1,unknown,20,6,0.05,4,-1,0,unknown,0,25-50yrs
44,blue-collar,single,1,0,116,1,0,unknown,15,5,0.04,1,-1,0,unknown,0,25-50yrs
46,self-employed,single,3,0,1934,1,0,unknown,15,5,0.07,3,-1,0,unknown,0,25-50yrs
24,blue-collar,single,2,0,0,1,0,unknown,4,6,0.06,1,-1,0,unknown,0,under 25yrs
31,admin.,single,2,0,6042,1,0,unknown,19,5,0.06,1,-1,0,unknown,0,25-50yrs
34,management,married,3,0,3402,0,0,cellular,3,6,0.02,2,-1,0,unknown,0,25-50yrs
30,technician,single,2,0,-522,1,1,cellular,5,5,0.19,2,286,6,failure,1,25-50yrs
34,blue-collar,married,2,0,277,0,1,unknown,3,7,0.06,2,-1,0,unknown,0,25-50yrs
36,admin.,married,2,0,234,1,0,unknown,27,5,0.06,1,-1,0,unknown,0,25-50yrs
30,services,single,2,0,595,1,0,cellular,17,4,0.05,1,-1,0,unknown,0,25-50yrs
30,management,single,3,0,5359,0,0,cellular,27,5,0.03,1,98,1,success,1,25-50yrs
32,blue-collar,married,1,0,0,1,0,unknown,20,5,0.04,1,-1,0,unknown,0,25-50yrs
38,admin.,married,1,0,0,1,1,telephone,25,7,0.05,5,-1,0,unknown,0,25-50yrs
26,admin.,single,2,0,160,0,1,cellular,4,5,0.05,2,-1,0,unknown,0,25-50yrs
59,blue-collar,married,2,0,87,0,0,unknown,4,6,0.02,10,-1,0,unknown,0,above 50yrs
53,management,married,3,0,210,0,0,cellular,19,8,0.03,2,-1,0,unknown,0,above 50yrs
42,services,single,0,0,410,0,0,cellular,21,11,0.01,2,-1,0,unknown,0,25-50yrs
48,management,married,3,0,58,0,1,cellular,14,7,0.03,2,-1,0,unknown,0,25-50yrs
36,management,single,3,0,243,1,0,cellular,7,5,0.04,2,360,3,failure,0,25-50yrs
34,technician,single,2,0,0,0,0,cellular,7,8,0.05,3,-1,0,unknown,0,25-50yrs
30,services,single,1,0,0,1,1,cellular,19,11,0.19,1,-1,0,unknown,1,25-50yrs
53,blue-collar,married,2,0,2267,0,1,cellular,28,7,0.02,6,-1,0,unknown,0,above 50yrs
40,blue-collar,married,1,0,1613,1,0,unknown,5,6,0.15,3,-1,0,unknown,0,25-50yrs
29,admin.,single,2,0,390,1,0,unknown,5,5,0.04,1,-1,0,unknown,0,25-50yrs
36,blue-collar,married,2,0,79,1,0,unknown,28,5,0.08,2,-1,0,unknown,0,25-50yrs
35,management,divorced,3,0,859,1,1,cellular,19,11,0.43,1,-1,0,unknown,1,25-50yrs
28,management,single,3,0,939,1,0,unknown,27,5,0.21,1,-1,0,unknown,1,25-50yrs
53,technician,married,3,0,4323,1,0,unknown,15,5,0.02,5,-1,0,unknown,0,above 50yrs
26,services,single,2,0,0,0,0,cellular,29,7,0.05,23,-1,0,unknown,0,25-50yrs
52,entrepreneur,married,2,0,10,0,1,cellular,17,7,0.02,3,-1,0,unknown,0,above 50yrs
29,management,married,3,0,198,1,0,cellular,3,8,0.33,1,-1,0,unknown,0,25-50yrs
33,management,divorced,2,0,1897,1,1,unknown,2,6,0.05,1,-1,0,unknown,0,25-50yrs
35,admin.,married,2,0,4698,1,0,unknown,16,6,0.1,1,-1,0,unknown,0,25-50yrs
52,blue-collar,married,2,0,372,1,0,cellular,8,5,0.13,1,-1,0,unknown,0,above 50yrs
42,admin.,married,2,0,16517,0,0,cellular,24,8,0.14,2,279,2,failure,0,25-50yrs
35,blue-collar,married,2,0,156,1,0,cellular,8,5,0.08,1,283,3,failure,0,25-50yrs
36,blue-collar,married,2,0,7449,1,0,cellular,20,11,0.05,2,-1,0,unknown,0,25-50yrs
57,retired,married,2,0,63,0,0,cellular,27,8,0.03,2,-1,0,unknown,0,above 50yrs
49,blue-collar,married,2,0,1060,0,1,cellular,31,7,0.04,6,-1,0,unknown,0,25-50yrs
34,blue-collar,married,2,0,932,0,1,cellular,18,11,0.04,2,132,1,other,0,25-50yrs
36,admin.,single,2,0,-17,1,0,unknown,5,6,0.04,2,-1,0,unknown,0,25-50yrs
45,entrepreneur,single,3,0,1678,0,0,unknown,16,6,0.04,2,-1,0,unknown,0,25-50yrs
24,technician,single,1,0,126,1,0,unknown,20,6,0.0,58,-1,0,unknown,0,under 25yrs
34,admin.,married,2,0,1474,0,0,cellular,2,4,0.21,2,-1,0,unknown,1,25-50yrs
42,entrepreneur,single,0,0,323,0,0,unknown,16,6,0.17,1,-1,0,unknown,1,25-50yrs
58,unemployed,divorced,1,0,414,0,0,cellular,29,1,0.07,1,-1,0,unknown,0,above 50yrs
40,management,single,3,0,-275,1,0,unknown,8,5,0.06,2,-1,0,unknown,0,25-50yrs
41,management,married,2,0,148,0,0,cellular,29,8,0.02,9,-1,0,unknown,0,25-50yrs
42,admin.,divorced,2,0,490,1,0,cellular,8,2,0.06,2,188,1,failure,0,25-50yrs
37,technician,divorced,2,0,284,1,0,cellular,11,5,0.05,5,-1,0,unknown,0,25-50yrs
32,blue-collar,divorced,0,1,-274,1,1,unknown,23,5,0.13,2,-1,0,unknown,0,25-50yrs
38,entrepreneur,married,3,0,136,1,1,cellular,2,2,0.03,2,-1,0,unknown,0,25-50yrs
46,management,married,3,0,2671,0,0,cellular,13,11,0.05,3,91,4,success,0,25-50yrs
33,admin.,single,3,0,146,0,0,cellular,22,10,0.11,1,91,3,success,1,25-50yrs
36,management,married,3,0,336,0,0,unknown,11,6,0.05,7,-1,0,unknown,0,25-50yrs
56,technician,married,2,0,589,1,0,unknown,29,5,0.15,2,-1,0,unknown,1,above 50yrs
40,entrepreneur,married,2,0,6403,0,0,cellular,22,9,0.06,2,-1,0,unknown,1,25-50yrs
41,admin.,married,2,0,683,0,1,cellular,20,11,0.02,1,-1,0,unknown,0,25-50yrs
26,admin.,single,1,0,-122,1,0,unknown,23,6,0.19,3,-1,0,unknown,1,25-50yrs
35,admin.,married,2,0,725,1,0,cellular,10,7,0.11,1,-1,0,unknown,0,25-50yrs
35,blue-collar,divorced,2,0,-566,1,0,cellular,14,5,0.04,2,353,2,failure,0,25-50yrs
28,services,single,2,0,168,1,0,cellular,7,5,0.04,1,-1,0,unknown,0,25-50yrs
32,technician,married,2,0,253,1,0,unknown,4,6,0.07,3,-1,0,unknown,0,25-50yrs
35,blue-collar,married,2,0,0,1,1,cellular,24,7,0.07,1,-1,0,unknown,0,25-50yrs
34,blue-collar,married,2,0,270,1,1,unknown,6,5,0.04,1,-1,0,unknown,0,25-50yrs
33,admin.,divorced,2,0,140,1,0,unknown,8,5,0.04,1,-1,0,unknown,0,25-50yrs
48,admin.,single,2,0,0,0,1,telephone,21,11,0.01,2,-1,0,unknown,0,25-50yrs
27,admin.,single,2,0,240,1,1,unknown,9,6,0.01,1,-1,0,unknown,0,25-50yrs
36,blue-collar,married,2,0,0,0,0,unknown,5,6,0.05,1,-1,0,unknown,0,25-50yrs
30,technician,single,3,0,1070,0,0,cellular,14,12,0.12,2,-1,0,unknown,0,25-50yrs
37,self-employed,married,3,0,804,1,0,cellular,19,11,0.03,1,170,1,other,0,25-50yrs
37,admin.,divorced,2,0,315,1,0,cellular,6,5,0.06,1,-1,0,unknown,0,25-50yrs
46,housemaid,single,1,0,10889,0,0,cellular,19,10,0.05,3,-1,0,unknown,0,25-50yrs
30,management,single,3,0,536,0,0,cellular,14,1,0.1,2,91,2,success,1,25-50yrs
26,technician,married,3,0,450,1,1,unknown,12,5,0.35,1,-1,0,unknown,0,25-50yrs
38,blue-collar,married,2,0,361,1,0,unknown,11,6,0.17,1,-1,0,unknown,0,25-50yrs
33,technician,married,2,0,480,1,0,cellular,30,1,0.08,1,270,1,other,0,25-50yrs
33,management,divorced,3,0,893,1,0,unknown,15,5,0.08,9,-1,0,unknown,0,25-50yrs
33,admin.,married,2,0,61,1,1,unknown,8,5,0.03,2,-1,0,unknown,0,25-50yrs
53,entrepreneur,married,0,0,19850,0,0,cellular,18,11,0.01,1,165,1,failure,0,above 50yrs
59,retired,married,2,0,1035,1,1,cellular,1,4,0.04,2,239,1,failure,0,above 50yrs
58,retired,married,1,0,1980,0,0,cellular,5,6,0.07,1,-1,0,unknown,1,above 50yrs
31,technician,single,2,0,754,0,0,cellular,7,8,0.04,2,-1,0,unknown,0,25-50yrs
29,blue-collar,married,2,0,912,1,0,cellular,13,5,0.22,1,-1,0,unknown,0,25-50yrs
48,blue-collar,married,2,0,3008,1,1,cellular,18,11,0.05,1,187,3,failure,0,25-50yrs
42,technician,divorced,2,0,1858,0,0,cellular,21,7,0.02,1,-1,0,unknown,0,25-50yrs
29,entrepreneur,single,2,0,404,0,0,cellular,30,1,0.11,3,-1,0,unknown,0,25-50yrs
74,retired,married,1,0,0,0,0,telephone,13,11,0.09,2,92,2,success,0,above 50yrs
63,retired,divorced,1,0,109,0,0,cellular,10,11,0.11,2,-1,0,unknown,1,above 50yrs
33,management,single,3,0,794,0,0,unknown,25,6,0.0,1,-1,0,unknown,0,25-50yrs
51,housemaid,married,2,0,603,0,0,cellular,25,8,0.03,3,-1,0,unknown,0,above 50yrs
49,management,single,3,0,354,1,0,unknown,19,5,0.05,3,-1,0,unknown,0,25-50yrs
35,technician,single,3,0,458,1,0,unknown,21,5,0.3,3,-1,0,unknown,0,25-50yrs
38,management,married,3,1,-562,1,0,unknown,3,6,0.06,1,-1,0,unknown,0,25-50yrs
37,services,married,2,0,1694,1,1,cellular,29,1,0.11,2,251,6,failure,0,25-50yrs
38,management,married,3,0,1074,0,0,cellular,8,8,0.04,8,-1,0,unknown,0,25-50yrs
39,management,single,3,0,0,0,0,cellular,25,8,0.1,5,-1,0,unknown,0,25-50yrs
53,retired,married,2,0,665,1,0,cellular,22,4,0.1,2,-1,0,unknown,1,above 50yrs
42,admin.,divorced,2,0,687,1,1,unknown,23,5,0.06,1,-1,0,unknown,0,25-50yrs
32,management,single,2,0,453,1,0,cellular,2,2,0.15,1,269,2,failure,0,25-50yrs
33,admin.,married,3,0,882,0,0,cellular,22,4,0.03,1,183,4,failure,1,25-50yrs
31,technician,single,2,0,118,0,0,cellular,2,2,0.01,1,-1,0,unknown,0,25-50yrs
45,unemployed,married,1,0,1292,1,0,unknown,14,5,0.02,2,-1,0,unknown,0,25-50yrs
32,admin.,married,3,0,79,1,0,cellular,21,11,0.01,2,-1,0,unknown,0,25-50yrs
28,blue-collar,single,2,0,-267,1,0,unknown,20,6,0.02,4,-1,0,unknown,0,25-50yrs
51,self-employed,married,3,0,126,1,0,cellular,10,7,0.11,1,-1,0,unknown,0,above 50yrs
56,services,single,2,0,699,1,0,cellular,20,4,0.05,1,-1,0,unknown,0,above 50yrs
42,admin.,divorced,2,0,1811,1,0,unknown,14,5,0.04,1,-1,0,unknown,0,25-50yrs
36,unemployed,married,2,0,17458,0,0,cellular,23,9,0.11,2,-1,0,unknown,0,25-50yrs
54,technician,single,2,0,224,0,0,cellular,5,8,0.04,2,-1,0,unknown,0,above 50yrs
40,entrepreneur,married,2,0,780,1,0,unknown,17,6,0.05,1,-1,0,unknown,0,25-50yrs
51,blue-collar,married,1,0,959,0,1,cellular,24,7,0.07,5,-1,0,unknown,0,above 50yrs
58,blue-collar,married,2,0,221,1,0,cellular,17,4,0.03,2,343,2,failure,0,above 50yrs
37,blue-collar,married,1,0,15,1,1,cellular,20,4,0.04,3,-1,0,unknown,0,25-50yrs
46,blue-collar,married,1,0,2093,0,0,unknown,5,6,0.04,2,-1,0,unknown,0,25-50yrs
34,admin.,single,2,0,395,1,0,cellular,11,5,0.04,2,364,8,failure,0,25-50yrs
46,management,divorced,3,0,0,0,1,cellular,29,8,0.01,6,-1,0,unknown,0,25-50yrs
59,technician,married,2,0,478,0,0,cellular,11,8,0.03,5,-1,0,unknown,0,above 50yrs
29,technician,married,2,0,1180,1,0,cellular,17,4,0.1,3,323,3,failure,1,25-50yrs
37,management,married,3,0,657,0,0,unknown,6,6,0.06,1,-1,0,unknown,0,25-50yrs
52,management,married,3,0,575,0,0,unknown,3,6,0.09,1,-1,0,unknown,0,above 50yrs
65,retired,married,3,0,1973,0,0,telephone,21,4,0.11,3,-1,0,unknown,1,above 50yrs
37,blue-collar,married,2,0,80,1,1,unknown,9,8,0.0,1,461,5,failure,0,25-50yrs
41,technician,married,2,0,1788,0,0,cellular,28,8,0.06,1,-1,0,unknown,0,25-50yrs
34,unemployed,married,2,0,1243,1,1,cellular,8,5,0.04,4,-1,0,unknown,0,25-50yrs
65,retired,married,2,0,2,0,0,cellular,14,4,0.12,1,-1,0,unknown,1,above 50yrs
44,technician,married,1,0,-1379,1,1,unknown,26,5,0.04,1,-1,0,unknown,0,25-50yrs
63,retired,divorced,2,0,859,0,0,cellular,13,2,0.03,1,-1,0,unknown,0,above 50yrs
42,technician,divorced,3,0,802,0,0,telephone,28,1,0.03,2,-1,0,unknown,0,25-50yrs
44,management,married,2,0,2984,1,0,unknown,15,5,0.21,2,-1,0,unknown,0,25-50yrs
41,management,single,3,0,1373,0,0,cellular,30,7,0.02,2,-1,0,unknown,0,25-50yrs
41,unemployed,single,3,0,79,0,0,telephone,9,11,0.11,1,390,2,success,1,25-50yrs
33,unemployed,single,3,0,1716,1,0,unknown,7,5,0.11,2,-1,0,unknown,0,25-50yrs
46,technician,divorced,2,0,-205,1,0,unknown,2,6,0.04,1,-1,0,unknown,0,25-50yrs
43,management,divorced,3,0,-166,1,1,cellular,26,8,0.05,2,-1,0,unknown,0,25-50yrs
39,technician,married,2,0,52,0,0,cellular,12,8,0.03,2,-1,0,unknown,0,25-50yrs
28,services,married,0,0,-134,1,0,unknown,19,5,0.0,2,-1,0,unknown,0,25-50yrs
70,blue-collar,married,1,0,3075,0,0,telephone,10,8,0.02,1,-1,0,unknown,0,above 50yrs
34,technician,single,3,0,759,0,0,unknown,20,5,0.07,1,-1,0,unknown,0,25-50yrs
33,management,married,3,0,1122,0,0,cellular,30,4,0.05,10,-1,0,unknown,0,25-50yrs
32,management,single,3,0,131,0,0,unknown,3,6,0.07,3,-1,0,unknown,0,25-50yrs
30,technician,single,2,0,11,0,0,cellular,5,2,0.1,6,-1,0,unknown,0,25-50yrs
59,admin.,single,2,0,2166,1,1,cellular,7,5,0.16,1,-1,0,unknown,1,above 50yrs
34,admin.,divorced,2,0,1186,1,1,cellular,18,11,0.04,1,-1,0,unknown,0,25-50yrs
55,technician,married,2,0,361,1,1,cellular,20,11,0.08,2,-1,0,unknown,0,above 50yrs
37,technician,married,2,1,-3,0,0,cellular,29,8,0.03,4,-1,0,unknown,0,25-50yrs
46,technician,divorced,3,0,0,0,0,cellular,28,1,0.33,2,-1,0,unknown,1,25-50yrs
48,technician,single,2,0,1245,0,0,cellular,13,10,0.05,1,134,1,other,0,25-50yrs
37,technician,married,2,0,427,1,1,unknown,27,5,0.09,3,-1,0,unknown,0,25-50yrs
58,technician,married,3,0,883,0,0,cellular,18,8,0.15,1,78,2,failure,0,above 50yrs
31,technician,married,3,0,313,1,0,cellular,27,8,0.03,2,-1,0,unknown,0,25-50yrs
56,technician,married,1,0,675,1,0,unknown,29,5,0.04,1,-1,0,unknown,0,above 50yrs
31,technician,divorced,2,0,304,0,0,cellular,2,2,0.04,2,-1,0,unknown,0,25-50yrs
36,management,divorced,3,0,81,0,1,cellular,22,7,0.16,1,-1,0,unknown,1,25-50yrs
36,technician,divorced,2,0,1285,0,0,unknown,30,5,0.06,2,-1,0,unknown,0,25-50yrs
32,unemployed,single,3,0,1611,1,0,cellular,19,11,0.05,1,180,2,failure,0,25-50yrs
40,services,married,2,0,0,1,1,cellular,2,2,0.06,2,-1,0,unknown,0,25-50yrs
52,admin.,married,2,0,0,0,0,cellular,22,4,0.03,2,275,1,failure,0,above 50yrs
39,blue-collar,married,2,0,281,0,0,unknown,20,6,0.02,7,-1,0,unknown,0,25-50yrs
48,technician,married,2,0,17,1,1,cellular,17,11,0.02,1,-1,0,unknown,0,25-50yrs
32,management,single,3,0,566,0,0,cellular,30,4,0.03,2,-1,0,unknown,0,25-50yrs
32,management,single,3,0,509,0,1,cellular,19,11,0.06,2,-1,0,unknown,0,25-50yrs
47,technician,married,3,0,4568,0,0,unknown,9,6,0.03,1,-1,0,unknown,0,25-50yrs
37,admin.,divorced,2,0,506,1,0,cellular,2,2,0.12,2,273,1,failure,0,25-50yrs
33,housemaid,married,3,0,0,0,0,cellular,19,11,0.13,1,-1,0,unknown,0,25-50yrs
41,blue-collar,married,2,0,1915,1,0,cellular,25,7,0.07,4,-1,0,unknown,0,25-50yrs
59,retired,married,2,0,2291,0,1,cellular,19,11,0.05,1,128,3,failure,0,above 50yrs
32,management,married,3,0,2737,1,1,cellular,21,11,0.01,4,182,1,failure,0,25-50yrs
47,management,single,3,0,6651,0,0,cellular,8,7,0.06,1,412,2,failure,1,25-50yrs
57,housemaid,divorced,1,0,395,0,0,unknown,11,6,0.03,1,-1,0,unknown,0,above 50yrs
46,technician,married,2,0,410,0,1,cellular,21,11,0.05,5,-1,0,unknown,0,25-50yrs
70,retired,married,2,0,2626,0,0,telephone,27,1,0.05,3,147,2,success,0,above 50yrs
48,blue-collar,married,1,0,104,0,0,cellular,8,8,0.03,4,-1,0,unknown,0,25-50yrs
22,student,single,3,0,1161,0,1,cellular,16,6,0.03,1,-1,0,unknown,0,under 25yrs
36,self-employed,single,2,0,1295,0,0,cellular,20,11,0.33,1,-1,0,unknown,1,25-50yrs
28,self-employed,single,3,0,5215,0,0,cellular,2,6,0.19,1,-1,0,unknown,0,25-50yrs
52,services,married,2,0,657,0,0,telephone,7,7,0.11,2,460,2,failure,1,above 50yrs
40,admin.,single,2,0,142,0,1,unknown,20,6,0.0,3,-1,0,unknown,0,25-50yrs
30,management,married,2,0,3817,1,0,cellular,20,11,0.03,5,-1,0,unknown,0,25-50yrs
50,management,married,3,0,557,1,0,unknown,17,6,0.06,4,-1,0,unknown,0,25-50yrs
57,housemaid,divorced,3,0,3767,0,0,cellular,2,2,0.01,6,-1,0,unknown,0,above 50yrs
42,management,married,0,0,275,0,0,unknown,5,5,0.11,2,-1,0,unknown,0,25-50yrs
28,management,single,3,0,810,1,0,cellular,5,2,0.04,2,-1,0,unknown,0,25-50yrs
38,admin.,divorced,2,0,308,1,0,cellular,4,2,0.05,1,274,1,failure,0,25-50yrs
39,management,married,3,0,-190,0,1,unknown,11,6,0.25,8,-1,0,unknown,1,25-50yrs
44,entrepreneur,married,2,1,-848,1,0,unknown,19,5,0.13,1,-1,0,unknown,0,25-50yrs
50,management,married,3,0,67,0,1,unknown,20,6,0.04,3,-1,0,unknown,0,25-50yrs
30,blue-collar,married,2,0,791,1,1,cellular,22,7,0.04,2,-1,0,unknown,0,25-50yrs
32,blue-collar,married,2,0,169,1,0,cellular,14,5,0.08,2,-1,0,unknown,0,25-50yrs
48,technician,married,0,0,460,0,0,unknown,5,6,0.03,3,-1,0,unknown,0,25-50yrs
32,blue-collar,single,1,0,1450,1,0,cellular,6,2,0.02,6,273,1,other,0,25-50yrs
52,housemaid,divorced,1,0,1697,0,0,unknown,20,6,0.04,1,-1,0,unknown,0,above 50yrs
53,admin.,married,1,0,234,1,0,telephone,13,5,0.01,7,-1,0,unknown,0,above 50yrs
56,housemaid,married,1,0,445,0,0,cellular,21,11,0.0,6,-1,0,unknown,0,above 50yrs
57,admin.,married,2,0,1216,1,0,unknown,8,5,0.07,6,-1,0,unknown,0,above 50yrs
29,management,single,3,0,187,1,0,cellular,28,1,0.04,2,555,2,failure,0,25-50yrs
43,unemployed,single,3,0,983,1,0,cellular,26,2,0.03,1,-1,0,unknown,1,25-50yrs
36,self-employed,married,3,0,328,1,1,cellular,23,7,0.04,1,-1,0,unknown,0,25-50yrs
39,services,married,2,0,861,1,0,cellular,30,7,0.06,4,-1,0,unknown,0,25-50yrs
63,retired,married,1,0,8044,0,0,cellular,12,11,0.19,1,-1,0,unknown,0,above 50yrs
31,management,married,3,0,351,0,0,cellular,21,8,0.05,3,-1,0,unknown,0,25-50yrs
34,housemaid,married,3,0,4958,1,0,cellular,20,4,0.0,5,152,2,failure,0,25-50yrs
30,admin.,single,2,0,4925,1,0,cellular,21,11,0.02,1,-1,0,unknown,0,25-50yrs
48,technician,married,2,0,566,0,0,cellular,7,8,0.01,3,-1,0,unknown,0,25-50yrs
51,management,married,3,0,2455,1,0,cellular,21,7,0.15,1,-1,0,unknown,1,above 50yrs
74,retired,married,2,0,1714,0,0,telephone,17,2,0.04,1,-1,0,unknown,1,above 50yrs
41,management,divorced,3,0,3355,0,0,cellular,14,10,0.05,2,500,1,failure,0,25-50yrs
40,blue-collar,married,2,0,217,1,0,unknown,6,5,0.05,1,-1,0,unknown,0,25-50yrs
47,unemployed,married,2,0,1108,0,0,cellular,8,8,0.05,2,-1,0,unknown,0,25-50yrs
22,student,single,2,0,2139,0,0,cellular,17,3,0.04,8,-1,0,unknown,0,under 25yrs
54,management,single,3,0,1464,1,1,unknown,26,5,0.12,4,-1,0,unknown,0,above 50yrs
32,unemployed,single,2,0,2706,0,0,cellular,21,11,0.13,3,-1,0,unknown,0,25-50yrs
59,retired,married,1,0,1634,1,1,cellular,5,8,0.23,1,-1,0,unknown,1,above 50yrs
44,unemployed,married,2,0,-407,1,0,unknown,9,5,0.03,2,-1,0,unknown,0,25-50yrs
55,technician,divorced,2,0,61,1,1,cellular,25,8,0.03,3,-1,0,unknown,0,above 50yrs
77,retired,married,3,0,0,0,0,cellular,27,9,0.28,4,-1,0,unknown,0,above 50yrs
26,admin.,single,0,0,677,0,0,cellular,4,5,0.11,1,-1,0,unknown,0,25-50yrs
43,management,single,3,0,0,0,0,cellular,30,6,0.08,2,296,1,failure,1,25-50yrs
43,technician,married,3,0,610,0,0,cellular,4,8,0.13,1,-1,0,unknown,0,25-50yrs
35,management,single,3,0,-289,1,0,unknown,21,5,0.14,1,-1,0,unknown,0,25-50yrs
35,services,single,2,0,143,1,1,cellular,13,5,0.02,1,369,2,other,0,25-50yrs
42,blue-collar,married,2,0,230,1,0,unknown,5,6,0.05,7,-1,0,unknown,0,25-50yrs
22,admin.,single,2,0,114,0,0,cellular,30,3,0.14,1,-1,0,unknown,1,under 25yrs
40,blue-collar,divorced,2,0,973,0,0,cellular,14,5,0.12,1,-1,0,unknown,1,25-50yrs
58,management,married,3,0,1907,0,0,cellular,30,4,0.07,2,160,7,other,0,above 50yrs
51,unemployed,single,3,0,1594,0,0,telephone,4,2,0.05,1,-1,0,unknown,0,above 50yrs
23,student,single,3,0,508,0,0,cellular,8,6,0.15,1,-1,0,unknown,0,under 25yrs
46,management,married,2,0,36,1,0,unknown,16,5,0.07,1,-1,0,unknown,0,25-50yrs
26,management,single,3,0,531,0,1,unknown,27,5,0.02,1,-1,0,unknown,0,25-50yrs
33,management,single,3,0,2465,0,0,cellular,16,11,0.04,2,95,1,success,0,25-50yrs
39,management,married,3,0,894,1,0,cellular,20,4,0.14,1,326,1,other,0,25-50yrs
36,self-employed,single,3,0,4752,1,0,unknown,21,5,0.12,2,-1,0,unknown,0,25-50yrs
45,technician,married,2,0,34,0,0,telephone,27,8,0.03,7,-1,0,unknown,0,25-50yrs
34,technician,single,2,0,-329,1,0,unknown,27,5,0.08,1,-1,0,unknown,0,25-50yrs
57,services,divorced,2,0,4664,0,0,cellular,30,7,0.03,1,-1,0,unknown,0,above 50yrs
39,services,married,2,0,53,0,0,unknown,5,3,0.07,1,394,1,failure,1,25-50yrs
58,retired,married,2,0,188,0,0,cellular,14,8,0.04,2,-1,0,unknown,0,above 50yrs
72,retired,single,3,0,1285,0,0,telephone,1,2,0.08,2,91,7,failure,0,above 50yrs
46,services,married,0,0,12839,1,0,cellular,17,11,0.06,4,-1,0,unknown,0,25-50yrs
48,blue-collar,single,1,0,0,0,0,unknown,18,6,0.02,1,-1,0,unknown,0,25-50yrs
57,technician,married,2,0,1469,1,0,cellular,17,11,0.1,1,-1,0,unknown,0,above 50yrs
45,management,married,2,0,21,1,0,unknown,3,6,0.22,2,-1,0,unknown,0,25-50yrs
41,admin.,married,1,0,4488,1,0,cellular,9,7,0.09,1,-1,0,unknown,0,25-50yrs
36,blue-collar,married,1,0,1177,0,0,cellular,15,4,0.09,1,311,4,success,1,25-50yrs
28,technician,single,2,0,312,1,0,unknown,6,5,0.11,1,-1,0,unknown,0,25-50yrs
22,student,single,2,0,722,1,0,cellular,2,4,0.03,1,-1,0,unknown,0,under 25yrs
34,management,single,3,0,1228,0,0,cellular,30,4,0.16,2,84,8,success,1,25-50yrs
80,housemaid,married,1,0,0,0,0,cellular,23,2,0.18,1,189,1,failure,1,above 50yrs
31,blue-collar,married,2,0,-282,1,1,unknown,2,6,0.03,1,-1,0,unknown,0,25-50yrs
22,student,single,0,0,1215,0,0,cellular,11,8,0.04,1,-1,0,unknown,0,under 25yrs
49,blue-collar,married,1,0,383,1,1,unknown,26,5,0.01,1,-1,0,unknown,0,25-50yrs
40,management,married,3,0,558,0,0,cellular,28,8,0.01,5,-1,0,unknown,0,25-50yrs
41,blue-collar,married,2,0,51,1,0,unknown,29,5,0.01,22,-1,0,unknown,0,25-50yrs
34,admin.,married,2,0,774,1,1,cellular,14,5,0.05,1,175,6,other,0,25-50yrs
56,management,married,3,0,3610,1,0,cellular,19,11,0.05,4,-1,0,unknown,0,above 50yrs
37,admin.,married,3,0,828,1,0,cellular,6,5,0.06,2,342,1,failure,0,25-50yrs
77,retired,married,1,0,29340,0,0,cellular,15,3,0.07,1,91,2,other,1,above 50yrs
46,management,married,3,0,716,1,1,cellular,8,5,0.15,1,172,1,failure,0,25-50yrs
44,admin.,married,2,0,734,1,0,unknown,30,5,0.01,5,-1,0,unknown,0,25-50yrs
56,technician,divorced,2,0,3450,0,0,cellular,10,8,0.14,1,181,2,success,1,above 50yrs
42,entrepreneur,married,3,0,1654,0,0,unknown,17,6,0.03,1,-1,0,unknown,0,25-50yrs
49,management,married,2,0,601,0,0,cellular,20,8,0.08,6,-1,0,unknown,0,25-50yrs
33,technician,divorced,2,0,558,1,0,cellular,20,8,0.03,3,-1,0,unknown,0,25-50yrs
43,technician,married,3,0,1485,0,0,cellular,21,8,0.05,2,-1,0,unknown,0,25-50yrs
33,services,married,2,0,847,1,0,unknown,2,6,0.04,1,-1,0,unknown,0,25-50yrs
37,management,married,3,0,392,0,0,cellular,6,8,0.03,2,-1,0,unknown,0,25-50yrs
56,housemaid,married,1,0,954,0,0,unknown,20,6,0.02,10,-1,0,unknown,0,above 50yrs
29,management,married,3,0,805,0,0,cellular,28,1,0.02,1,-1,0,unknown,0,25-50yrs
32,entrepreneur,single,1,0,1770,0,1,cellular,4,2,0.06,2,188,6,failure,0,25-50yrs
58,blue-collar,married,1,0,189,1,0,telephone,8,4,0.03,1,-1,0,unknown,0,above 50yrs
